track_id	song_id	artist_confidence	track_confidence
6366801	13537	100	100
36285338	13538	100	40
33269003	13542	40	6
26479700	13543	100	69
21589744	13544	100	47
2482344	13545	100	34
2518581	13546	100	44
26479553	13547	40	18
25348562	13548	100	100
4209404	13550	50	19
41801355	13551	100	100
34461742	13552	100	30
21775284	13553	100	100
43358801	13555	100	33
916689	13556	100	26
43803462	13558	100	23
33269061	13560	75	10
1053377	13561	100	30
24638180	13563	100	68
29785831	13564	100	100
24213180	13565	100	22
41822205	13566	100	100
15968793	13567	100	41
25475638	13570	100	68
617180	13571	100	33
42178853	13628	100	35
45590163	13573	100	7
45394778	13574	100	100
33269056	13575	75	37
6221459	13576	100	29
916690	13577	100	31
9610320	13579	100	23
15334032	13580	100	100
26479502	13582	100	75
18431999	13584	100	36
28491721	13586	100	48
45590205	13587	100	52
10478796	13588	100	100
1831034	13589	100	31
2128822	13590	100	52
10804032	13591	100	34
2019675	13592	100	21
26479640	13593	100	38
26479715	13594	100	37
45900561	13595	100	57
37624681	13596	100	100
26479565	13597	100	51
772644	13601	100	39
35958887	13603	100	34
38669921	13604	100	30
1414055	13606	100	34
26479540	13607	40	6
26479702	13609	100	34
3838455	13610	100	34
26479535	13611	40	21
1128387	13612	38	22
28473134	13613	100	57
26479699	13615	100	62
26479707	13616	100	31
42104486	13618	100	43
18537609	13619	100	58
31247759	13620	100	33
18575079	13621	100	33
6973452	13624	100	62
21991455	13625	100	44
26479496	13626	40	46
2172415	13630	100	37
26881090	13631	100	48
26479497	13632	40	42
21434462	13634	100	38
9038596	13635	100	60
26479709	13638	100	57
26479694	13639	100	46
27583840	13640	100	59
27321669	13641	100	65
1933779	13642	100	32
31795895	13644	100	100
8943623	13645	100	36
26479651	13646	100	60
2406763	13647	100	46
26479569	13648	100	87
10186641	13649	100	66
26479711	13650	100	53
1821965	13651	100	100
1933778	13652	100	34
16682323	13655	100	32
15408237	13656	100	50
2534169	13657	100	49
35211285	13658	100	31
32065567	13659	100	100
26479499	13660	40	39
26182650	13661	100	29
34822189	13662	100	73
31296528	13663	100	52
41822507	13664	100	51
2504111	13665	100	29
26479684	13666	100	26
26479713	13668	100	43
26479551	13669	40	47
14645316	13670	100	47
34409567	13672	100	51
1414056	13674	100	39
26479716	13677	100	50
26479706	13681	100	48
24591283	13682	100	40
26479652	13685	100	53
31558825	13686	100	100
8718429	13687	100	69
26479655	13688	100	26
34126101	13689	100	40
26479469	13692	40	42
17838965	13693	100	60
29537005	13694	100	24
36993861	13697	100	52
9000869	13698	100	44
26479572	13702	100	84
26479642	13704	100	36
26479453	13706	40	49
16443813	13711	100	31
29308666	13712	100	49
5035544	13713	96	50
20451225	13714	100	61
36094826	13717	100	61
14634191	13719	100	70
26479475	13720	40	42
35188740	13721	100	34
4039017	13722	100	24
26479662	13725	40	54
16261484	13726	100	44
15237926	13727	100	40
26479550	13728	40	47
26479561	13729	40	10
32829611	13731	100	54
10154513	13732	100	100
37538677	13733	100	56
15997590	13734	100	100
33269049	13736	40	42
33268986	13737	75	23
33598494	13738	100	26
26479385	13740	100	42
26479693	13743	100	34
41131624	13745	100	100
44159030	13749	100	59
14272585	13751	100	71
44434689	13752	100	61
33269055	13753	75	21
33269037	13754	100	13
33268994	13756	40	47
14640088	13757	100	37
1053376	13760	100	32
14238497	13761	100	70
42048507	13762	100	34
42750223	13763	100	42
30581028	13765	100	71
44490883	13766	100	55
33268996	13767	40	54
19378335	13769	100	45
26479649	13771	100	44
27951125	13772	100	100
12744542	13774	100	43
35348197	13775	100	62
35821254	13776	100	28
38766767	13777	100	100
27561822	13778	100	50
26479687	13781	100	67
17371981	13782	100	8
2683843	13783	100	24
26479448	13785	40	23
42277056	13787	100	48
15771750	13790	65	50
10748176	13791	40	36
26479710	13792	100	75
33269063	13794	75	12
3613520	13796	100	22
2787222	13798	100	11
15641692	13799	100	34
36687092	13800	93	23
18574921	13801	100	44
4321893	13802	100	46
31664024	13803	100	67
253179	13804	100	17
20160648	13805	100	49
7208564	13806	100	16
33548886	13807	93	23
12568342	13808	100	51
34284849	13809	100	56
17611385	13810	100	22
24825717	13811	100	59
31794204	13814	100	37
45538145	13815	93	9
24289292	13816	100	24
21585713	13817	100	25
28442322	13829	93	23
7585047	13819	100	36
18044413	13820	93	100
10810463	13821	93	40
19065945	27296	100	49
15663352	13823	100	29
24117254	13825	100	12
10285213	13826	100	33
34457284	13827	100	39
5948613	13830	100	60
33110882	13831	100	100
24894776	13832	100	48
6684645	13833	100	70
10877976	13834	100	52
13752203	13835	93	31
39020228	13836	100	20
38108681	13837	100	100
33841774	13838	100	58
34033166	13839	93	27
5588575	13840	100	72
10949549	13842	93	100
26008359	13843	100	49
19611772	13844	100	45
6412925	13882	100	38
6506635	13846	100	50
7855435	13848	100	66
13324209	13849	100	13
12175886	13850	93	17
38189279	13851	93	40
33360206	13852	100	44
5746418	13854	93	100
34466262	13855	100	18
18142298	13856	100	32
20614746	13858	100	100
19947798	13859	100	100
19218679	13861	100	33
46637698	13864	100	62
42917549	13867	100	26
35557332	13868	100	28
21388558	13869	100	100
29167355	13871	100	100
7491157	13872	100	100
11717165	13874	100	44
32419169	13875	100	55
43895505	13876	100	41
15120261	13877	100	100
27942535	13879	100	41
27902128	13918	100	100
12086620	13884	100	100
16468098	13886	100	43
15290878	13887	100	52
45006628	13890	100	66
15763270	13891	100	52
2386519	13892	100	93
37752152	13893	100	100
36032689	13894	93	80
17261883	13895	100	38
37121832	13896	100	40
32667738	13900	100	100
34490792	13901	100	60
6344134	13904	100	100
21087844	13907	100	100
15772824	13913	100	100
28530647	13914	100	64
23528119	13917	100	100
4283404	13919	100	100
16872051	13920	100	100
9302183	13921	100	9
43435241	13926	100	37
37905335	13927	100	61
39079101	13928	100	100
34365760	13929	100	100
16554973	13930	93	17
12817593	13931	53	32
41328823	13932	100	100
10416352	13936	100	100
45396977	13937	100	58
36994324	13938	100	24
16599591	13941	100	100
27172422	13943	100	56
35474955	13944	100	100
4663117	13946	100	46
23878215	13950	100	36
44517337	13952	100	32
24941944	10485	100	33
5822560	13956	100	9
24532551	13957	75	17
20283096	13958	100	59
25770766	13959	100	50
11692504	13961	100	22
39733496	13962	100	38
9868150	13963	100	35
4347787	13964	100	37
22047695	13965	100	23
110484	13966	100	44
28134366	13968	100	43
18573627	13969	100	42
18023540	13971	100	43
24086186	13972	100	61
6470221	13973	100	38
15583934	13974	100	54
26726664	13975	100	25
3148986	13976	100	49
4261225	13977	100	45
28869294	13978	100	55
29603894	13979	100	70
16503303	13980	100	67
32842690	13981	100	37
42273480	13982	100	28
18820911	13983	100	100
5299214	13984	100	13
9172559	13985	100	38
18660546	13986	100	37
2246750	13987	100	82
14329774	13988	100	44
6169064	13990	100	20
18506217	13991	100	49
22047957	13992	100	11
37631441	13993	100	36
29955786	13994	100	100
46443331	13995	100	45
38718702	13996	100	46
30248379	13997	100	26
5299366	3851	100	44
38163383	13999	100	100
8952798	14000	100	51
34025205	14001	100	100
44772210	14002	100	60
4260445	14003	100	44
6842736	14004	100	58
12919813	14006	100	47
11892908	14007	100	49
24881358	14008	100	64
29682110	14009	100	31
33605643	14010	100	62
40213322	14011	100	36
31311382	14012	91	42
6574386	14013	100	17
271525	14015	100	30
30119737	14016	100	29
22047821	14017	100	44
29630759	14018	100	60
3802921	14019	100	21
36347770	14020	100	34
12688640	14021	100	46
28124704	14022	100	43
46805601	14023	100	100
24881532	14025	62	67
31661211	14027	100	21
29634534	14028	100	26
37652273	14029	100	60
24923715	14030	100	67
30015588	14031	100	70
9306305	14032	100	59
38046133	14033	100	100
30164863	14034	100	100
14613876	14035	100	47
39980901	14038	100	100
45663880	14039	100	57
46778024	14041	100	24
37254786	14042	62	20
24596625	14043	100	100
3148985	14044	100	60
6401410	14045	100	26
42463348	14047	100	22
9845847	14048	100	63
19655916	14049	100	41
36348283	14050	100	47
14548525	14051	100	26
15195206	14053	100	42
18309583	14055	100	33
22047631	14057	100	68
12703906	14062	100	100
22047728	14063	100	62
22047778	14064	100	56
6316244	14066	100	100
17287204	14123	100	47
33970383	14167	100	57
3624665	14218	100	63
14820171	14242	100	29
2346732	14256	100	38
32436213	14304	100	33
9236060	14335	100	38
6928561	14338	100	48
1025354	14339	100	49
8340172	14342	100	41
5578343	14345	100	49
16467157	14347	100	20
37025	14351	100	31
15807276	14352	100	6
34123266	14353	100	21
42463560	14354	100	19
24702812	14355	100	35
25756145	14358	100	36
46846810	14359	15	90
18796214	14360	100	34
4462441	14361	100	26
3017275	14363	100	84
25616321	14366	100	65
17430809	14368	100	31
9754941	14369	100	38
2845498	14371	100	10
104590	14372	100	30
30916069	14373	100	21
3900246	14374	100	31
35132058	14375	100	30
24749146	14377	100	36
38629468	14378	100	20
336362	14379	100	30
46423252	14380	100	22
42576290	14381	100	60
335552	14382	100	34
7650018	14383	100	25
36780898	14384	100	45
2879143	14385	100	90
9750054	14388	100	24
18687571	14391	100	19
22678168	14393	100	43
7066962	32765	100	23
19334421	14395	100	54
43773524	14396	100	100
1964736	14397	100	78
30582005	14398	100	53
31771904	14399	100	27
11397167	14400	100	100
6799274	14401	100	25
16663648	14403	100	45
21160230	14404	100	41
2662244	14421	100	30
23380781	14406	100	43
18953771	14407	100	18
36748847	14408	64	100
7801876	14410	100	55
17430431	14411	100	33
25136820	14412	100	47
20304162	14413	100	49
28991042	14414	100	33
20217762	14415	100	22
33680128	14416	100	59
45923846	14418	62	100
33518232	14419	100	46
8407064	14423	100	48
29505162	14424	100	41
47565747	14425	32	46
15269679	14426	100	53
47217423	14427	67	21
19575740	14428	100	45
26884433	14429	100	34
19088098	14430	100	63
2036627	14433	100	90
1858239	14434	100	78
36663704	14435	62	100
31970222	14438	100	100
22667405	14439	100	57
36861807	14441	62	100
33866012	14444	100	26
45157819	14445	100	18
28858463	14446	33	5
24212263	14447	100	28
6676153	14448	100	45
8192732	14450	100	50
45783300	14451	100	56
30778446	14452	100	100
45662741	14456	100	30
35227326	14457	100	40
18876236	14459	100	53
7338836	14461	100	100
32418627	14462	25	100
40751220	14463	100	41
8788463	14464	100	45
24012387	14465	100	30
45818579	14466	100	91
4987812	14468	62	100
35812265	14469	100	85
46002433	14472	100	34
32657069	14473	100	43
23436635	14474	93	41
3061748	14475	100	8
42576297	14476	100	100
25570960	14477	100	27
4041940	14478	100	50
4817465	14482	100	20
46014925	14483	100	92
39623625	14484	100	32
35059421	14486	100	27
16853857	14487	100	30
5867063	14488	100	14
5946846	14489	100	77
24143724	14490	100	56
45644393	14491	62	100
9610385	14492	100	37
24814312	14493	62	100
24171434	14494	100	45
11855310	14496	48	22
7629657	14497	100	100
18811528	14502	100	56
16658563	14503	91	26
29487955	14504	100	40
38718440	14505	100	47
45014831	14507	100	54
4561763	14508	100	58
43851380	14510	100	46
7608576	14511	100	9
9750120	14515	100	41
38097811	14516	100	35
46503835	14517	100	100
15214702	14518	100	31
5831400	14520	100	100
37353379	14521	36	7
21910429	14522	100	100
25065023	14523	100	36
21181222	14525	100	100
8501035	14527	100	25
20105024	14528	100	43
36048151	14529	100	29
17444080	14530	29	55
19611635	14531	100	42
40080944	14534	100	28
23360920	14535	29	12
19554916	14536	100	60
37241614	14537	100	27
33131651	14538	100	30
9845441	14539	100	28
24843232	14540	63	25
9845348	14542	100	33
39374165	14552	100	32
39272141	14544	100	45
9562065	14545	100	100
33152977	14546	100	35
19528540	14547	100	42
23975283	14548	100	49
32763110	14549	100	68
9845353	14550	100	41
2676200	14551	100	25
33166426	14553	100	43
6966313	14554	100	37
40977118	14557	100	33
26734829	14558	100	46
7466537	14560	100	69
3796701	14562	100	100
41097630	14563	40	10
3404970	14564	100	51
40422915	14565	100	37
40240417	14566	100	33
40918342	14569	100	42
17498187	14570	100	25
2310099	14571	100	15
25525378	14572	100	73
25003797	14573	100	100
45145704	14574	100	100
40746693	14575	100	26
23854055	14576	100	27
11369978	14577	100	16
39530443	14578	50	31
1792167	14580	100	76
32190747	14582	100	55
33228173	14583	100	40
9853184	14585	100	53
25001756	14586	100	35
16547170	14588	100	35
44155930	14589	100	74
8240972	14590	100	62
31510208	14591	100	100
3355368	14592	67	71
39594023	14595	100	61
21035780	14596	100	51
38675263	14597	67	45
25707619	14598	67	11
13114660	14599	100	100
32887683	14600	100	42
1270531	14601	67	83
24324260	14602	100	64
42823254	14603	100	61
36865493	14605	100	46
2996846	14606	100	44
19042928	14607	100	29
32764190	14609	100	100
26195669	14610	100	11
1954704	14611	100	20
33859974	14612	57	16
33032819	14614	100	26
16525044	14615	100	11
4323980	14616	100	35
1725778	14619	100	86
21849205	14622	100	65
32752373	14623	100	13
2111565	14625	100	86
16070697	14626	100	32
46003648	14627	100	44
19023787	14628	100	18
1894018	14629	100	90
18059434	14631	100	26
9678606	14634	100	100
3163093	14635	100	74
17040950	14636	100	50
9287265	14637	100	39
35418336	14639	100	17
31144630	14640	100	43
30553283	14642	100	12
17204942	14643	100	100
46183931	14644	100	20
9287246	14645	100	24
12572870	14646	100	74
32737529	14647	100	27
12291404	14650	100	31
5952418	14651	100	64
25801439	14652	100	52
36687196	14653	100	33
45229193	10989	100	28
5952411	14655	100	27
15567989	14656	100	47
16944785	14657	100	30
27092941	14658	100	17
32322988	14660	100	45
24280267	14661	100	33
42749263	14663	100	47
9287346	14664	100	20
20629386	14665	100	100
25445066	14666	100	20
15127936	14667	100	31
47441372	14668	100	54
39077162	14850	100	65
35229041	14670	100	38
28955703	14674	40	38
18737383	14675	100	58
45799483	14676	100	51
22596527	14677	100	22
22803672	14678	100	39
41605083	14681	100	53
28441714	14682	100	16
44780640	14684	61	12
44479110	14686	100	37
36633668	14687	100	63
18799980	14688	100	100
45665681	14689	100	100
15598595	14690	100	23
29949955	14691	100	100
25445109	14692	100	33
30803734	14693	100	41
33325252	14694	100	54
2402130	14697	100	13
44846911	14698	100	37
12415985	14700	100	15
7363362	14702	100	28
31299781	14703	100	34
15127837	14704	100	100
28448416	14705	100	42
31084368	14707	100	97
41750522	14711	100	55
9137421	14713	100	25
29718237	14714	100	32
18883537	14715	100	100
45016512	14716	100	28
35045026	14717	100	13
18814120	14718	100	19
12230781	14719	100	55
10066329	14720	100	100
25810860	14721	100	26
18022241	14722	100	100
8383074	14723	100	61
631549	14724	100	48
20826898	14725	100	40
4951737	14726	100	28
33836123	14728	100	14
14267777	14731	100	100
29788624	14735	100	62
31939828	14736	100	38
33707854	14769	100	100
24762932	14739	100	100
39442529	14740	100	45
12120266	14743	100	50
35381181	14744	100	37
25494467	14745	100	53
38205753	14746	100	24
5037374	14747	100	26
42537390	14748	100	21
11547292	14750	100	37
4078800	14752	100	69
31583508	14753	100	29
28467566	14754	100	100
31507809	14755	100	20
37867193	14756	100	100
4261161	14757	100	34
30415772	14758	100	43
41897469	14759	100	100
17661057	14761	100	38
1803785	14762	100	29
33828738	14764	100	100
2205758	14765	100	48
19032550	14766	100	100
35738180	14767	100	100
24316664	14768	100	100
32065410	14771	100	100
13670893	14774	100	100
45640797	14775	100	33
34782456	14776	100	100
12897254	14777	100	38
37310013	14779	100	56
32893528	14780	100	100
4330626	14781	100	14
15956275	14782	100	100
14288070	14783	100	49
39042269	14784	100	100
25810519	14786	100	33
33527292	14787	100	100
37653020	14791	100	49
7210088	14792	100	70
14716059	14795	100	100
19515760	14797	100	47
17668946	14798	100	36
41496059	14799	100	100
44925022	14800	100	100
3838477	14802	100	100
41340439	14804	33	100
15542611	14805	100	26
18302462	14806	100	7
34888498	14807	100	52
13185147	14808	100	36
42275322	14809	100	100
44024223	14810	100	100
6799953	14811	100	57
10316853	14812	100	100
35515038	14813	100	100
15256053	14814	100	34
36399224	14815	100	57
16462217	14817	100	28
30389545	14818	100	51
6935610	14820	100	100
41234868	14822	100	100
34710012	14825	100	100
35397506	14827	100	39
2116572	14828	100	35
10357977	14829	100	25
7649	14830	100	0
17686887	14831	100	100
23704340	14834	36	62
35064187	14836	100	30
45729727	14837	100	32
42416890	14838	100	31
42235817	14840	100	29
14262136	14841	100	51
6843811	14842	100	42
21621519	14844	100	9
32163633	14846	100	36
39179092	14847	100	65
2771760	14849	100	51
8598113	14851	100	26
7359599	14855	100	100
19464995	14860	100	43
11164986	14861	100	50
29788613	14863	100	36
45596789	14864	100	100
28314272	14865	100	53
24804984	14866	100	100
9287308	14868	100	70
103249	14869	100	14
11884152	14872	100	100
6722629	14873	100	54
6467474	14874	100	68
34736179	14876	100	100
27513905	14878	100	100
14755017	14879	100	51
12567211	14880	100	100
22018335	14885	100	100
18236892	14886	100	100
31286894	14887	100	100
33820955	14888	100	38
46012261	14892	100	42
6253424	14893	100	22
45090085	14894	100	100
14882911	14895	100	57
45481049	14897	100	42
14589929	14898	100	76
41339866	14899	100	100
32870039	14900	100	100
29659019	14901	100	38
14717039	14902	100	46
16619784	5363	100	44
16916138	14906	100	100
38181891	14907	100	57
6634973	14908	100	37
5953246	14910	100	43
41020898	14913	100	57
9757945	14915	100	100
7248014	14917	100	57
861207	14918	100	30
43872127	14919	100	52
44726631	14920	100	40
37708096	14921	100	36
44163837	14924	100	34
24832521	14925	100	59
19189142	5431	100	13
1372635	14929	100	28
2829108	14932	76	100
25910528	14937	100	100
23888769	14939	100	67
19131201	14940	100	67
45163403	14941	100	22
14914864	14944	100	75
6933595	14945	100	26
18128945	14948	100	29
6716322	14951	100	27
3802857	14953	100	67
26969022	14954	100	40
4315855	14955	100	52
34728823	14957	100	100
4272296	14959	100	58
38730783	14962	100	38
41139525	14964	100	77
35451268	14966	100	28
46042932	14967	100	100
31790520	14969	53	56
34779211	14971	100	51
35427058	14972	100	100
44474928	14973	100	44
17145080	14975	100	100
17257673	14976	100	20
23967235	14977	64	61
35701474	14978	100	59
268134	14979	100	28
45347704	14980	100	33
2342930	14981	100	72
280401	14982	100	27
43848742	14984	100	15
17987383	14987	100	100
23528921	14988	100	46
34421426	14989	100	53
14666069	14992	100	100
1750722	14994	100	29
9287674	14996	100	70
23644853	14998	100	15
21093441	14999	100	46
4961269	15000	100	76
39047978	15001	100	41
25059913	15002	100	39
35189638	15003	100	41
23718447	15004	100	20
1150174	15006	100	27
15977928	15007	100	60
28494148	15008	100	100
45683516	15009	100	71
32757502	15010	100	48
44570759	15011	100	36
19403544	15012	100	33
15506141	15013	100	100
42486184	15015	100	24
19476700	15016	100	100
20282213	15018	100	100
31085457	15019	100	31
15788726	15020	100	30
266414	15021	100	18
10283229	15023	100	38
9287657	15025	100	68
24552971	15029	100	100
34237628	15030	100	31
9826568	15031	67	52
46011195	15032	100	31
45994953	15033	100	10
25215045	15034	100	42
37909415	15035	100	28
9121891	18472	100	54
7519943	15037	100	21
44463860	15038	100	26
25760249	15039	100	83
8643621	15041	100	28
42653765	15042	100	32
43309452	15043	100	69
27913468	15044	100	31
29295162	15045	100	37
35250663	15046	100	12
7248192	15047	100	24
7873878	15048	100	44
15973045	15050	100	53
37909726	15051	100	12
16449121	15052	100	70
20582981	15053	100	37
18271697	15054	100	52
9389867	15055	100	100
35087816	15056	100	46
44891874	15057	100	55
24958973	15058	100	62
37910098	15060	100	9
20450868	15061	100	65
15991281	15062	100	49
17706013	15063	100	100
15344805	15064	100	44
27396011	15065	100	61
34210721	15066	100	39
14332661	15067	100	37
8963465	15068	100	92
29419789	15069	100	43
15753773	15070	100	30
39143840	15071	100	56
34105575	15072	100	33
45281150	15073	100	37
5266922	15074	100	31
18388779	15075	100	32
39408103	15076	100	78
31800710	15077	100	54
23353712	15078	100	18
41739087	15079	100	59
41196009	15080	100	60
6419777	15081	100	69
18927172	15082	100	100
46644926	15083	100	35
10488511	15084	100	46
6970576	18523	100	34
33000599	15086	100	73
8315109	15087	100	100
16870882	15088	100	57
26886898	15089	100	51
7353783	15090	100	38
34960513	15091	100	39
26524864	15092	100	40
2024019	15094	100	86
44724471	15095	100	78
45634890	15096	100	16
6222494	15097	100	100
44314677	15098	100	9
21092190	15100	100	60
40250254	15101	100	89
11020758	15102	100	12
6557932	15103	100	31
40323550	15104	100	56
25057207	15105	100	33
17420076	15108	100	46
32298251	15109	100	54
6328865	15110	100	63
45679128	15111	100	67
7275278	15112	100	38
46497372	15113	100	30
24635762	15114	100	72
15320745	15116	100	43
23353526	15117	100	53
15127964	15119	100	61
29580381	15120	100	37
36163043	15121	100	40
23353238	15122	100	46
30664659	15124	100	58
37910127	15125	100	30
24335806	15126	100	56
37891800	15128	100	24
46503120	15130	100	32
21396369	15131	100	19
28123259	15132	100	56
6446976	15133	100	52
3910893	15135	100	25
18618596	15136	100	33
2285497	15137	100	25
22527891	15138	100	43
5977378	15139	100	40
22104245	15140	100	19
19030315	15141	100	13
45591214	15142	100	33
45731991	15144	100	41
26404754	15145	100	56
32854602	15147	100	61
45591274	15148	100	33
3908529	15149	100	58
16311010	15150	100	24
18726570	15151	100	71
23645722	15152	100	50
3999259	15153	100	34
18433416	15154	100	65
43671493	15155	100	31
13631147	15157	100	18
3903317	15158	100	35
14455891	15159	100	55
27131648	15160	100	44
20355254	15161	100	100
29234921	15162	100	41
7137768	15163	100	38
10701606	15164	100	51
26924212	15165	100	64
34020830	15166	100	44
27313957	15167	100	75
18535166	15168	100	59
20059631	15169	100	100
37974949	15170	100	53
28428484	15171	100	38
38583056	15172	100	28
26331768	15173	100	67
34286422	15174	100	44
18911008	15175	100	47
15868264	15177	100	100
14754534	15178	100	44
17136450	15179	100	55
35827929	15180	100	100
23747473	15181	100	18
46855589	15182	100	53
33706190	15183	100	100
45667255	15184	100	50
12567837	15185	100	100
31838157	15186	100	36
31269071	15187	100	43
19016088	15188	100	100
35738926	15189	100	28
21308004	15190	100	55
35189973	15191	100	73
30701842	15192	100	35
15167220	15193	100	33
24673093	15194	100	26
22551495	15195	100	61
25697071	15196	100	31
16875085	15197	100	62
38547966	15198	100	53
47851151	15199	100	33
46480167	15200	100	50
28024607	15201	100	44
37235223	15202	100	100
20071068	15203	100	100
17945782	15205	100	57
15194965	15206	57	55
43299016	15207	100	52
36056641	15208	100	100
32886428	15209	100	100
5960494	15211	100	100
43569549	15212	100	25
22541366	15213	100	100
35614414	15214	100	100
22583514	15215	100	36
14661660	15216	100	100
44401175	15217	100	65
27018549	15218	100	100
9122995	15220	100	40
5753447	15221	100	62
10348610	15222	100	53
45591201	15224	100	47
27670737	15227	100	35
35604562	15228	100	100
44005958	15229	100	61
10409076	15230	100	100
16575356	15231	100	57
15836055	15232	100	100
47838905	15233	100	34
18727868	15234	100	41
46480165	15236	100	10
8723169	15237	100	36
7965097	15238	100	18
35305797	15239	100	42
45591208	15240	100	27
42060253	15241	100	100
37180081	15242	100	61
34404174	15243	100	100
20011361	15246	100	53
10534557	15252	100	59
16456210	15254	100	100
33686153	15256	100	100
13796963	15257	100	100
6268978	15262	100	41
45522954	15263	100	27
18916893	15264	100	20
4550251	15265	100	50
10410854	15266	100	32
5752649	15268	100	36
23008657	15272	100	38
36030129	15274	100	38
30212201	15275	100	67
31168747	15279	100	23
8609443	15285	100	25
24008288	15288	41	20
19919548	15301	100	73
7976272	15302	100	43
2306793	15303	100	100
25755104	15307	100	67
17509976	15310	100	41
14538234	15316	100	24
27766964	15319	100	16
24786213	15323	100	44
17499299	15327	93	80
32438337	15335	100	28
28800432	15345	100	30
20004760	15358	100	65
2804775	15359	100	21
2425076	15362	100	31
32410220	15363	100	34
34785458	15369	52	10
32650439	15378	100	6
8280243	15387	100	43
21588819	15388	100	73
38268383	15389	52	6
8011106	15401	100	63
38647411	15419	56	55
3999614	15422	52	12
30938340	15425	100	42
48250017	15433	100	10
28218893	15434	100	21
44988931	15435	100	11
6170816	15436	60	33
44252959	15437	100	43
28314968	15438	100	61
44245198	15439	100	56
8116829	15442	100	47
9093065	15443	100	43
23972938	15444	100	57
33413533	15445	100	45
8522563	15446	100	67
4274309	15447	100	63
46543886	15455	100	38
37344502	15456	100	49
34882771	15458	29	100
32171786	15460	100	100
4078206	15461	100	50
36076808	15462	100	28
41340821	15463	100	100
42049468	15466	100	54
45280685	15467	100	35
21534625	15468	100	33
6009069	15469	100	23
21730163	15470	100	14
7176634	15473	100	100
39381377	15474	80	65
20938828	15476	100	37
25602256	15477	100	100
18576860	15481	100	63
6801210	15483	100	54
7157015	15484	100	61
18468205	15485	100	50
6803234	15486	100	43
23655329	15487	74	100
4272429	15489	100	55
28662615	15493	100	49
20065386	15494	100	48
963823	15495	100	38
46002000	15498	100	100
33797317	15499	100	27
44982054	15501	100	25
2211391	15503	100	54
25029355	15505	100	45
28750659	15507	100	53
2591939	15508	100	50
44790771	15513	100	100
32770456	15514	100	54
14316488	15515	100	39
7816173	15516	100	51
31868178	15517	100	60
4088316	15520	100	43
10624355	15522	100	45
9282519	15523	100	26
38453706	15526	100	45
44942606	15530	100	100
10628709	15531	100	28
24248096	15536	100	28
1931416	15539	100	55
8110475	15540	100	31
19551266	15541	100	13
20304128	15542	100	65
20281197	15543	77	65
26018074	15545	100	33
19675553	15548	100	65
32760653	15550	100	47
40430690	15552	100	100
5997909	15554	77	37
23442936	15556	77	15
18896044	15557	100	43
18694123	15559	100	13
18918092	15560	100	56
7710473	15561	100	23
7991874	15562	100	50
5999818	15563	100	27
34378504	15565	77	37
6676426	15566	100	36
27556816	15567	100	100
30696963	15570	100	46
30696969	15571	100	100
39830702	15575	100	74
9781349	15576	77	20
36660936	15577	100	71
10848391	15578	100	25
35226991	15579	67	17
45899491	15581	100	60
19438500	15583	100	45
5999444	15584	77	52
5365187	15587	100	64
16444356	15588	100	27
32056530	15591	100	45
6323176	15592	100	41
21095815	15594	100	43
30923668	15596	100	50
44588645	15600	77	97
16646079	15607	100	83
18596315	15612	100	10
7564559	15613	100	25
43884659	15614	100	29
21666136	15615	100	0
17066147	15616	100	100
2421140	15617	100	23
2480918	15618	100	9
21661277	15619	100	12
24606319	15620	100	18
6153828	15621	100	30
18666445	15622	100	8
7634369	15623	100	22
37341259	15624	100	42
44676780	15625	100	32
23466911	15675	100	28
5161348	15627	100	30
44656172	15628	100	26
23975781	15629	100	8
39602868	15630	100	55
12738814	15631	100	17
5964514	15632	100	62
17254293	15633	100	46
14834645	15634	100	32
2496649	15635	100	46
9822051	15636	100	44
35284154	15637	100	52
26593917	15638	100	18
33220711	15639	100	43
47886977	15640	100	31
15609521	15649	100	27
22678990	15642	100	17
22483603	15643	100	32
17254164	15644	100	81
14446389	15645	100	32
29870982	15646	100	40
8049621	15647	100	19
41783684	15648	100	100
17254087	15651	100	35
30045883	15652	100	100
46013710	15653	100	65
13212049	15654	100	31
46881513	15655	100	64
17888915	15656	100	55
14530129	15657	100	19
23445427	15658	100	21
42235560	15659	100	100
17254339	15660	100	18
22557733	15661	100	26
34448891	15662	100	63
25324302	15663	100	67
9345107	15664	100	29
32069090	15665	100	46
14496562	15666	100	46
4627041	15667	100	28
32905589	15668	100	37
16339798	15669	100	38
6510202	15670	100	28
28267152	15671	100	49
31280240	15672	100	100
7573217	15673	100	100
4687195	15676	100	23
30694403	15677	100	38
30382032	15678	100	34
44950726	15679	100	46
43943368	15680	100	64
37527391	15681	100	52
33145262	15682	100	21
17254157	15683	100	47
39893389	15685	100	32
5221753	15686	100	39
7179164	15687	100	100
16933054	15688	100	37
17253987	15689	100	47
17254081	15690	100	34
17253973	15691	100	43
14854194	15692	100	16
18774454	15693	100	57
41804019	15694	100	19
36605371	15695	100	51
26650169	15696	100	34
17254666	15697	100	54
45521115	15698	100	43
9350247	15699	100	40
33907704	15700	100	30
17254123	15701	100	44
46555061	15702	100	100
37653857	15703	100	52
3077982	15704	100	17
40640203	15705	100	47
27355646	15706	100	40
17254218	15708	100	33
17253900	15709	100	43
9298571	15710	100	40
17156587	15711	100	37
30354843	15712	100	56
2496664	15714	100	9
7668676	15715	100	25
39782399	15716	100	43
28400159	15717	100	37
